Transaction_ID,User_ID,Transaction_Date,Amount,Category,Payment_Method,Merchant_Name,Location,Income_Monthly,Savings_Contribution,Debt_or_Credit_Usage,Balance_After_Transaction,Transaction_Notes,extra_info
6906,1049433,12/7/2021,67297.05,Transport,cash,Starbucks,Tokyo,62241.46,90.81,n,9764.66,Uber ride,random text
1869,1048879,9/18/2020,168.47,Food,Credit card,Amazon,Nairobi,35695.71,88.25,n,5870.07,Lunch at Java,null
4710,1049078,3/12/2021,78955.72,Rent,PayPal,Amazon,"",11698.44,40.12,Yes,1264.44,Lunch at Java,null
6565,1052079,8/25/2020,94449.02,Healthcare,M-Pesa,Walmart,"",15916.69,6.54,y,-403.91,Shopping,random text
5595,1048781,5/6/2021,4110.18,Education,M-Pesa,Starbucks,"",124712.16,95.49,No,-8268.75,Paid rent,random text
6694,1049078,9/13/2021,52153.3,Transport,Credit card,Target,New York,25935.85,79.41,y,-3476.98,Lunch at Java,null
5417,1049078,10/19/2020,57951.84,Education,Bank Transfer,"",London,160367.12,24.03,N/A,-6838.58,Shopping,random text
2616,1048781,3/6/2021,25471.57,Rent,Crypto,Amazon,"",175881.63,29.29,null,9688.67,Uber ride,random text
1463,1052079,6/7/2020,10477.16,Shopping,Bank Transfer,Walmart,London,118051.04,36.19,No,9249.32,Uber ride,null
5230,1048879,11/19/2020,32314.76,Others,PayPal,"",Nairobi,173248.24,89.02,n,-5680.93,Paid rent,null
3617,1048879,4/20/2020,49016.42,Transport,Credit card,Starbucks,Nairobi,14592.18,4.61,n,9034.19,Lunch at Java,null
4804,1048879,5/29/2021,73574.99,Healthcare,Debit Card,"",New York,147214.55,40.03,y,5683.41,Paid rent,random text
2132,1052079,9/27/2021,91382.51,Food,M-Pesa,Starbucks,Tokyo,154972.74,51.97,N/A,-1754.78,Lunch at Java,null
2231,1049433,12/13/2021,46567.52,Bills,Bank Transfer,Starbucks,"",73441.35,34.23,y,701.04,Paid rent,null
8689,1048879,7/24/2021,11092.04,Shopping,Bank Transfer,Target,London,173069.96,39.73,N/A,8395.47,Lunch at Java,random text
7397,1048781,3/4/2021,72599.28,Rent,PayPal,Target,"",176998.11,7.56,null,5793.8,Uber ride,null
8039,1048781,10/9/2021,47666.79,Food,Crypto,Amazon,Tokyo,181434.5,49.61,y,-3563.09,Lunch at Java,random text
6909,1049433,11/1/2021,70803.78,Rent,cash,Walmart,London,33037.01,71.35,Yes,9283.23,Shopping,null
5976,1052079,9/12/2020,72297.63,Entertainment,M-Pesa,Target,Tokyo,190345.51,22.58,null,-7517.46,Paid rent,random text
3918,1049433,5/18/2021,2421.26,Healthcare,Crypto,Starbucks,New York,191148.86,62.11,n,5987.91,Lunch at Java,null
4607,1052079,4/16/2020,27637.48,Others,Debit Card,Walmart,"",163758.93,34.85,"",-2202.2,Paid rent,null
2784,1048781,4/28/2020,88454.7,Healthcare,M-Pesa,Amazon,London,124443.56,35.45,null,-433.55,Shopping,random text
9876,1052079,2/10/2020,59648.37,Others,Bank Transfer,"",Nairobi,176065.25,7.72,Yes,-6802.87,Uber ride,null
2957,1049078,4/9/2021,25835.34,Food,Debit Card,Target,Tokyo,37279.74,24.04,N/A,4631.36,Lunch at Java,null
3446,1048879,3/16/2020,50360.99,Entertainment,M-Pesa,Walmart,Nairobi,46520.57,15.49,n,-6748.35,Lunch at Java,null
6669,1052079,11/27/2020,15276.38,Education,PayPal,Amazon,"",166824.53,47.66,null,-9218.75,Paid rent,null
7869,1049078,2/28/2021,66540.78,Shopping,M-Pesa,Starbucks,Nairobi,162325.09,97.08,"",4002.91,Uber ride,random text
4645,1048879,8/4/2021,14060.61,Rent,Debit Card,Amazon,Tokyo,138082.51,75.93,Yes,691.15,Lunch at Java,random text
3466,1048781,10/31/2021,35503.49,Entertainment,cash,"","",30686.58,0.8,null,-3739.69,Shopping,null
3152,1049433,2/11/2020,74660.59,Rent,PayPal,Amazon,New York,155456.56,63.47,n,1989.3,Uber ride,null
6265,1048879,2/20/2021,80609.81,Entertainment,M-Pesa,"",Tokyo,79247.75,58.2,No,7024.62,Lunch at Java,random text
3700,1049433,8/21/2021,89931.02,Education,Debit Card,Walmart,Nairobi,70206.89,91.54,Yes,4959.99,Uber ride,null
6878,1049433,2/24/2020,70088.79,Transport,PayPal,"",London,153079.8,45.74,null,4531.02,Paid rent,null
3694,1052079,5/22/2020,86147.91,Others,Bank Transfer,Walmart,"",124886.02,60.93,null,-5740.98,Uber ride,null
5393,1048879,8/21/2021,24622.49,Rent,cash,Starbucks,New York,33552.26,44.05,n,1832.28,Paid rent,random text
3334,1052079,7/30/2020,92908.63,Rent,Debit Card,"",Nairobi,24391.7,27.03,y,6949.03,Lunch at Java,null
9026,1048879,6/1/2021,28439.65,Bills,Debit Card,Amazon,Nairobi,141335.05,79.85,Yes,3135.56,Shopping,null
7976,1049078,11/7/2021,15455.08,Bills,cash,Walmart,New York,70216.71,99.92,n,-2648.4,Shopping,null
7399,1048879,2/15/2021,29398.83,Bills,cash,Walmart,Tokyo,175170.35,52.48,"",8908.5,Shopping,random text
1375,1048879,7/1/2021,21322.12,Food,PayPal,Amazon,Nairobi,34515.33,16.73,N/A,3904.49,Uber ride,random text
7196,1049078,7/20/2020,57966.67,Transport,PayPal,Target,Tokyo,128884.23,93.89,N/A,-6821.97,Uber ride,null
8490,1049433,5/8/2021,50453.41,Education,Credit card,Starbucks,"",62033.6,89.21,n,-9438.79,Paid rent,random text
2868,1048879,4/26/2021,27342.71,Education,Bank Transfer,Walmart,"",145622.66,87.67,Yes,5782.63,Lunch at Java,random text
9604,1052079,9/6/2021,67436.72,Rent,Crypto,Target,Tokyo,178579.46,77.71,Yes,9623.45,Paid rent,null
1606,1048879,1/16/2021,65013.91,Transport,Debit Card,Target,Nairobi,58983.45,74.79,null,6613.62,Uber ride,null
6069,1052079,1/16/2020,27116.02,Entertainment,Credit card,Amazon,Tokyo,69254.21,44.41,N/A,4209.76,Paid rent,random text
8468,1048781,7/2/2021,54845.73,Food,Credit card,Starbucks,London,195099.51,46.88,n,1706.87,Lunch at Java,random text
2380,1049433,8/25/2020,11104.24,Healthcare,Bank Transfer,Walmart,London,53642.18,46.9,null,8463.53,Uber ride,random text
7943,1049078,4/29/2021,96634.1,Food,Bank Transfer,"",New York,32823.98,93.17,null,1017.95,Shopping,null
8589,1048879,3/22/2020,99344.98,Entertainment,Crypto,Walmart,"",44130.27,74.75,Yes,9468.86,Lunch at Java,random text
3416,1049078,7/18/2021,45493.55,Bills,Crypto,Starbucks,London,139431.15,52.27,null,9998.84,Shopping,random text
9623,1049078,3/14/2021,53769.66,Others,Crypto,"",New York,131390.29,83.7,Yes,-3306.75,Uber ride,null
3650,1049433,5/19/2020,1843.23,Others,Crypto,Starbucks,Tokyo,119560.85,59.93,n,4152.91,Lunch at Java,random text
2696,1048781,9/4/2021,48339.15,Rent,PayPal,Starbucks,New York,135747.8,65.01,N/A,8250.97,Shopping,random text
5498,1048781,3/15/2021,42823.21,Transport,Bank Transfer,Walmart,"",88080.63,11.02,N/A,-5084.18,Lunch at Java,null
3113,1052079,4/21/2021,73114.37,Bills,M-Pesa,Starbucks,Nairobi,81272.35,41.71,No,-824.7,Shopping,null
8103,1048879,7/27/2021,60818.65,Others,cash,"",Tokyo,74322.24,38.4,Yes,7362.57,Lunch at Java,null
6844,1049078,3/16/2020,28772.68,Others,Debit Card,"",London,79191.99,28.73,y,-7900.96,Shopping,null
8255,1048781,7/21/2021,88563.24,Healthcare,Bank Transfer,Target,London,16365.24,52.39,N/A,-8784.6,Uber ride,null
6426,1048781,5/12/2021,86708.78,Shopping,Crypto,Walmart,London,183021.27,66.46,"",3942.86,Lunch at Java,random text
3981,1049078,11/12/2021,17008.03,Food,Bank Transfer,Starbucks,New York,10222.57,46.29,Yes,9979.93,Paid rent,random text
5525,1048781,10/7/2020,63168.3,Food,Bank Transfer,Starbucks,London,109871.7,24.19,"",2604.11,Uber ride,null
4882,1049433,5/3/2021,37048.24,Transport,PayPal,"",London,75415.24,24.6,No,-4836.2,Uber ride,random text
8222,1048879,7/15/2021,34862.58,Transport,cash,Walmart,"",82289.21,87.51,N/A,8025.48,Lunch at Java,null
9950,1049433,12/5/2021,61183.3,Food,Credit card,"",Tokyo,169981.29,74.31,Yes,667.18,Lunch at Java,null
3157,1048781,6/30/2020,34757.54,Education,Bank Transfer,Walmart,Tokyo,82575.31,22.16,null,5519.31,Paid rent,random text
9810,1052079,9/1/2020,20903.72,Shopping,Debit Card,Starbucks,Nairobi,86233.05,44.37,Yes,-570.81,Shopping,random text
7845,1052079,9/22/2020,55458.47,Education,M-Pesa,Starbucks,London,179289.33,81.05,null,-5724.62,Uber ride,random text
3512,1048879,3/1/2020,57779.76,Transport,Credit card,Walmart,Nairobi,51110.46,61.67,Yes,-8013.91,Uber ride,random text
4022,1049078,12/30/2020,55243.73,Rent,Bank Transfer,Amazon,Nairobi,94699.12,15.97,y,1802.81,Shopping,random text
4453,1052079,7/18/2021,6935.26,Healthcare,Debit Card,Starbucks,New York,12231.25,6.35,"",81.96,Shopping,null
2581,1048781,3/2/2020,88260.28,Others,M-Pesa,Walmart,"",148133.83,88.96,Yes,-6591.93,Paid rent,null
7993,1048781,4/27/2021,1042.52,Transport,Bank Transfer,Amazon,New York,160832.17,63.46,n,2364.2,Lunch at Java,null
8908,1049078,10/23/2021,58214.55,Shopping,Debit Card,Amazon,Nairobi,155892.31,5.31,No,117.82,Uber ride,random text
2796,1049433,12/18/2021,78431.33,Entertainment,Credit card,Amazon,Nairobi,165384.6,4.06,y,7548.84,Shopping,random text
1216,1049433,6/21/2021,92404.68,Shopping,Debit Card,Amazon,Tokyo,149860.29,22.54,Yes,-9344.32,Uber ride,random text
5925,1048879,2/3/2021,98445.43,Others,cash,Starbucks,Tokyo,176027.96,60.77,n,771.89,Uber ride,null
9612,1049433,9/22/2021,663.86,Rent,Bank Transfer,Amazon,New York,50778.88,95.03,Yes,7867.64,Uber ride,random text
2136,1048879,2/4/2021,18016.3,Education,Credit card,Starbucks,Tokyo,85851.96,25.24,Yes,2445.8,Shopping,random text
2462,1049078,1/30/2020,50825.92,Transport,Debit Card,Amazon,"",28310.79,27.72,n,5015.18,Shopping,random text
5626,1048781,10/5/2021,95863.99,Others,Debit Card,Target,London,180401.36,5.75,n,7625.46,Lunch at Java,null
7674,1049433,12/2/2021,8482.7,Others,PayPal,Target,New York,71856.18,0.03,No,-6464.5,Uber ride,null
7205,1049078,5/17/2021,79316.21,Healthcare,Credit card,Amazon,Tokyo,159064.4,64.81,No,-5725.38,Uber ride,null
2169,1049433,4/9/2020,28059.54,Bills,Crypto,Amazon,Tokyo,95936.28,15.75,N/A,7820.84,Shopping,random text
6189,1049433,5/28/2020,67000.77,Rent,Crypto,"",Tokyo,28528.26,11.34,N/A,2630.72,Shopping,random text
9510,1052079,3/1/2020,39729.74,Food,Bank Transfer,Walmart,"",174881.07,89.35,No,7592.66,Shopping,null
4053,1049078,9/16/2020,56623.97,Education,Crypto,"","",185326.68,28.95,n,-4516.98,Paid rent,random text
7547,1048879,12/21/2021,23716.05,Others,M-Pesa,"",Nairobi,19467.74,84.9,y,-3623.95,Uber ride,random text
7696,1048879,2/7/2021,50675.53,Entertainment,cash,Target,Tokyo,57016.79,33.8,null,111.79,Uber ride,null
5248,1049078,4/20/2021,26603.65,Others,PayPal,Walmart,Tokyo,121317.19,70.67,Yes,-8053.87,Shopping,random text
2340,1048781,12/28/2020,79240.66,Transport,PayPal,Starbucks,London,159897.17,88.25,n,-2043.9,Lunch at Java,null
2066,1049433,4/26/2020,51945.74,Bills,M-Pesa,Target,Tokyo,70562.59,73.05,y,695.28,Uber ride,null
5351,1048781,11/30/2020,49243.08,Shopping,PayPal,"",Nairobi,68549.74,71.72,"",-974.46,Lunch at Java,random text
5138,1052079,12/13/2021,64750.0,Entertainment,M-Pesa,Walmart,New York,166470.95,67.17,Yes,7763.89,Lunch at Java,null
8829,1049433,1/7/2021,38123.8,Shopping,Bank Transfer,Starbucks,Nairobi,24025.32,50.71,Yes,-9549.55,Paid rent,null
7157,1048879,11/7/2021,37212.47,Others,M-Pesa,Amazon,New York,104363.49,79.89,Yes,-5138.55,Lunch at Java,random text
4170,1048781,12/1/2021,57145.48,Others,Debit Card,Amazon,Nairobi,71630.82,35.8,Yes,-2431.39,Paid rent,random text
9848,1049078,11/27/2021,81879.92,Others,M-Pesa,Amazon,"",14482.82,2.19,No,662.35,Uber ride,null
4031,1048879,4/29/2020,29267.07,Healthcare,cash,Target,New York,82490.99,70.52,No,4487.81,Paid rent,null
2132,1049078,8/28/2020,60597.06,Others,M-Pesa,Starbucks,London,186361.43,44.03,n,242.47,Lunch at Java,random text
6907,1049433,2/4/2020,50614.51,Others,Debit Card,Walmart,London,165961.52,99.32,n,-5481.26,Shopping,null
3512,1049078,8/20/2021,47592.97,Healthcare,Bank Transfer,Starbucks,London,196783.48,62.22,N/A,-4068.27,Shopping,null
7327,1049078,9/30/2020,2352.67,Food,Crypto,Starbucks,New York,148647.78,33.7,"",7019.28,Uber ride,null
1501,1049078,2/23/2020,26886.82,Food,Credit card,Walmart,"",198315.81,5.25,No,6129.32,Paid rent,null
8139,1048879,1/16/2020,84243.38,Transport,Crypto,Amazon,London,186920.23,69.7,y,-3202.74,Uber ride,null
8566,1048879,11/26/2021,22049.61,Education,Bank Transfer,Starbucks,Tokyo,178018.01,39.53,Yes,1181.83,Shopping,random text
4705,1052079,12/4/2021,90221.94,Entertainment,Credit card,Amazon,Tokyo,164806.35,95.72,Yes,-9870.83,Lunch at Java,random text
4329,1048781,9/4/2021,45775.1,Bills,cash,Walmart,"",87621.9,59.99,Yes,-7427.09,Shopping,random text
3404,1049078,6/19/2020,87711.27,Bills,Bank Transfer,Walmart,New York,29858.82,41.5,n,8847.48,Lunch at Java,random text
6706,1052079,6/5/2021,64947.03,Shopping,PayPal,Target,New York,113477.21,39.44,y,5798.09,Paid rent,null
6721,1048879,11/6/2021,30772.24,Shopping,PayPal,Starbucks,Tokyo,68342.22,77.14,"",7409.15,Paid rent,null
4486,1048781,3/27/2021,33065.3,Rent,Bank Transfer,Starbucks,"",92554.08,39.79,n,-8919.68,Paid rent,null
8277,1048879,8/13/2021,50540.03,Healthcare,Debit Card,"",New York,52496.33,68.7,y,-2473.99,Shopping,random text
5106,1049078,5/15/2020,91124.59,Shopping,PayPal,Walmart,New York,13457.6,27.55,No,-7682.55,Paid rent,null
1112,1048879,9/14/2021,72157.86,Others,Debit Card,"",London,182930.99,20.2,No,-8628.18,Uber ride,null
1774,1049433,12/20/2020,82448.49,Education,PayPal,Target,London,147123.88,97.27,N/A,-6220.48,Lunch at Java,null
8422,1049078,8/16/2020,76233.63,Rent,PayPal,Walmart,London,130578.22,20.99,Yes,-9461.3,Uber ride,null
4778,1052079,4/11/2020,55761.79,Education,PayPal,"",London,80099.65,44.49,null,-2802.8,Shopping,random text
4437,1048781,10/30/2020,83406.08,Shopping,Credit card,Target,Nairobi,156194.37,52.95,"",7978.02,Paid rent,random text
6595,1048781,8/10/2020,43729.58,Food,PayPal,Amazon,New York,117687.6,0.03,N/A,9704.4,Lunch at Java,random text
5389,1048879,11/9/2021,6558.4,Healthcare,Credit card,"",Nairobi,53605.16,43.44,N/A,3050.66,Uber ride,random text
1080,1052079,4/30/2021,3709.12,Others,M-Pesa,Starbucks,Nairobi,43514.84,43.53,null,2505.24,Lunch at Java,random text
9946,1052079,3/12/2021,31113.67,Bills,Bank Transfer,Target,New York,50378.17,22.05,"",-4204.87,Lunch at Java,random text
6718,1049433,11/23/2020,94962.59,Transport,cash,Starbucks,"",21532.51,36.25,n,-1549.2,Uber ride,random text
3180,1048879,5/5/2021,60824.23,Entertainment,PayPal,Starbucks,Tokyo,186492.4,52.38,N/A,8419.65,Paid rent,null
5549,1048879,7/10/2020,10278.1,Rent,cash,"",Nairobi,136255.18,17.28,No,4621.51,Paid rent,random text
1271,1048781,8/12/2020,81482.71,Shopping,Credit card,Amazon,Nairobi,17571.69,79.99,y,1094.51,Uber ride,null
9873,1052079,8/3/2020,76069.96,Education,M-Pesa,Target,Nairobi,108300.56,82.49,Yes,6972.05,Paid rent,random text
6637,1049078,7/10/2021,53197.43,Healthcare,cash,Starbucks,New York,127852.07,44.16,null,-1940.05,Shopping,null
2377,1049433,10/27/2020,85954.21,Education,cash,Walmart,Tokyo,109520.19,76.8,"",9414.5,Paid rent,random text
3505,1049433,4/6/2020,41780.51,Rent,Crypto,Target,"",82479.37,49.74,null,-7557.33,Uber ride,random text
3050,1048879,4/19/2021,48204.38,Others,Crypto,Target,New York,163655.0,64.89,Yes,-7251.29,Lunch at Java,null
4565,1052079,5/25/2021,25977.39,Education,PayPal,Walmart,New York,162293.11,95.16,"",5925.59,Uber ride,null
6578,1048879,9/3/2020,46186.25,Healthcare,Credit card,Walmart,New York,162180.68,40.28,No,576.06,Lunch at Java,null
1579,1049078,4/25/2021,15132.03,Healthcare,cash,Walmart,"",164644.93,98.51,No,-9247.25,Paid rent,null
9520,1048781,2/15/2021,39207.75,Education,Credit card,Starbucks,London,13281.57,98.88,null,-2283.23,Lunch at Java,random text
8571,1048879,7/20/2021,38248.26,Bills,Crypto,Starbucks,Tokyo,190982.29,93.37,Yes,3389.47,Uber ride,random text
4857,1048781,12/14/2021,81978.54,Healthcare,PayPal,Walmart,New York,164410.87,33.4,Yes,-4689.49,Shopping,random text
4871,1048879,11/13/2021,30275.68,Transport,PayPal,Walmart,New York,58271.36,47.56,N/A,-3681.16,Lunch at Java,random text
1432,1049433,2/2/2020,40739.72,Others,Debit Card,Target,Nairobi,14855.36,29.71,N/A,5561.15,Uber ride,null
7571,1049433,8/24/2021,58467.16,Food,Credit card,"",Nairobi,160131.12,61.54,y,-459.56,Lunch at Java,random text
6638,1049078,3/22/2021,28523.65,Entertainment,M-Pesa,"",New York,140980.35,79.63,"",-8296.23,Shopping,null
1723,1049078,10/2/2021,51129.5,Food,Bank Transfer,Target,London,53957.21,48.69,null,-9900.97,Paid rent,null
6608,1049433,6/27/2020,54917.59,Food,Crypto,Walmart,Nairobi,88142.59,9.57,No,-8360.43,Uber ride,random text
4606,1049433,10/7/2020,49253.29,Food,PayPal,"","",122268.32,1.38,No,2721.13,Uber ride,random text
1754,1052079,3/18/2021,5435.08,Rent,PayPal,Starbucks,"",120358.29,90.23,n,-2759.73,Lunch at Java,null
4441,1048879,1/2/2020,87905.33,Bills,cash,Walmart,"",199861.8,29.77,"",3616.81,Paid rent,random text
9333,1052079,9/28/2020,60161.41,Bills,Bank Transfer,"",New York,95233.27,38.63,N/A,-4023.64,Paid rent,null
5408,1052079,3/15/2021,57337.44,Food,cash,"","",89317.4,1.81,null,-6439.72,Uber ride,random text
9064,1048781,3/4/2020,20868.05,Bills,M-Pesa,Target,Tokyo,112017.11,92.76,N/A,-6018.9,Shopping,null
8900,1048781,5/26/2021,32846.82,Food,cash,Target,London,102165.34,37.24,n,3081.03,Shopping,random text
9075,1048781,9/3/2020,46497.73,Food,M-Pesa,Walmart,Nairobi,43643.3,13.42,y,-1711.79,Lunch at Java,random text
3858,1049433,10/21/2020,34380.22,Bills,Crypto,Starbucks,Nairobi,111545.2,58.42,n,7382.14,Lunch at Java,null
9974,1048879,7/5/2021,23779.4,Others,cash,Target,Nairobi,14562.11,22.9,null,-5521.54,Shopping,null
6257,1048781,11/8/2020,6866.92,Others,Crypto,Starbucks,Tokyo,92875.26,1.21,null,-4184.69,Lunch at Java,null
2260,1048879,6/27/2021,26758.44,Education,Credit card,Walmart,New York,161459.43,47.72,N/A,-4145.26,Paid rent,random text
6601,1049433,6/28/2020,73289.83,Others,Debit Card,Amazon,"",197258.61,10.24,n,-829.76,Uber ride,null
6711,1048879,11/15/2021,29396.38,Others,M-Pesa,Target,Nairobi,93249.64,2.7,Yes,-9030.07,Shopping,random text
2199,1048879,8/28/2021,94066.01,Bills,Credit card,"",Tokyo,77291.44,52.08,N/A,-2421.03,Uber ride,random text
8692,1048781,6/28/2020,36276.11,Education,Crypto,Starbucks,Tokyo,153629.99,29.57,null,2273.39,Shopping,null
7806,1048879,12/13/2020,81721.49,Entertainment,Debit Card,Starbucks,New York,144522.14,26.34,Yes,8439.33,Shopping,random text
4588,1052079,8/31/2020,47443.23,Shopping,Debit Card,Target,Nairobi,164532.65,11.65,null,-7576.68,Lunch at Java,null
9497,1049078,11/5/2020,71965.56,Shopping,Credit card,Walmart,New York,129768.13,57.11,y,-1442.56,Uber ride,random text
3182,1048879,9/14/2020,46355.14,Healthcare,Bank Transfer,"",New York,171838.4,89.0,n,4049.11,Paid rent,random text
7757,1049078,8/12/2020,90085.89,Shopping,Bank Transfer,Walmart,London,156938.48,33.87,y,-3720.1,Lunch at Java,random text
1344,1049433,4/27/2021,72214.65,Transport,Debit Card,"","",86551.75,95.93,"",-7020.86,Uber ride,random text
6040,1052079,5/3/2021,43502.1,Education,Crypto,Starbucks,Nairobi,122257.31,54.88,Yes,8063.04,Paid rent,random text
8114,1052079,12/19/2021,81078.2,Entertainment,PayPal,Walmart,New York,32894.5,0.01,N/A,1363.77,Paid rent,null
8844,1052079,7/9/2021,84720.79,Rent,Crypto,Walmart,"",149169.47,82.8,n,-7045.31,Shopping,random text
9662,1048781,6/5/2020,96642.06,Transport,PayPal,Starbucks,Tokyo,158882.81,45.46,N/A,3002.13,Paid rent,random text
2382,1049433,12/19/2021,41675.2,Bills,cash,"",Tokyo,46509.42,80.72,"",-8314.81,Paid rent,random text
1317,1052079,7/27/2021,84062.41,Others,Crypto,Starbucks,Nairobi,42547.0,39.06,n,6410.64,Lunch at Java,null
9065,1049078,5/2/2021,27182.79,Transport,cash,Amazon,Nairobi,41233.99,68.75,"",3425.88,Shopping,null
7380,1048879,4/19/2020,788.07,Transport,Credit card,Starbucks,Nairobi,186693.95,70.44,y,6827.38,Lunch at Java,null
9302,1049078,11/21/2020,2285.53,Transport,M-Pesa,"","",109984.38,28.27,Yes,1228.1,Lunch at Java,null
9190,1049078,6/7/2020,91975.8,Others,Credit card,Amazon,London,198200.2,23.46,No,-4941.36,Shopping,random text
6924,1049078,5/3/2021,25771.39,Entertainment,Bank Transfer,Target,Nairobi,153932.72,87.29,"",5312.9,Uber ride,random text
3309,1049433,4/21/2021,12302.4,Transport,Crypto,Walmart,Tokyo,20731.04,8.17,null,8279.34,Shopping,null
2241,1052079,3/5/2020,25647.26,Entertainment,cash,"",New York,89492.49,34.46,"",4951.83,Shopping,null
1976,1049078,10/24/2020,30830.8,Entertainment,cash,Target,"",35814.63,59.24,n,-1967.69,Lunch at Java,null
8668,1049433,9/27/2021,9475.02,Others,Debit Card,Walmart,"",117774.25,76.86,"",-5722.88,Lunch at Java,random text
1725,1049078,3/17/2021,94351.82,Education,Crypto,Target,Tokyo,13138.74,80.49,Yes,500.05,Shopping,random text
6472,1052079,3/17/2021,30182.56,Education,Credit card,Target,New York,23820.6,55.32,No,-7723.82,Paid rent,null
8197,1052079,12/24/2020,70222.51,Others,M-Pesa,Walmart,London,103845.76,67.64,N/A,-7765.94,Uber ride,random text
9712,1052079,10/5/2020,27384.78,Shopping,PayPal,Walmart,Tokyo,174108.34,6.05,null,4383.66,Uber ride,null
5795,1048879,1/10/2020,30815.08,Bills,Crypto,Walmart,Tokyo,195760.67,89.94,"",7430.59,Paid rent,null
1332,1049433,11/18/2021,77028.52,Food,PayPal,Amazon,Tokyo,38694.71,78.58,No,8402.48,Lunch at Java,null
1764,1052079,4/14/2021,45846.95,Healthcare,M-Pesa,Walmart,London,94256.13,91.53,y,-9518.55,Lunch at Java,random text
9362,1052079,11/28/2021,48602.46,Healthcare,PayPal,Target,Nairobi,40093.08,94.33,n,4197.07,Paid rent,null
3451,1048879,5/2/2020,67421.51,Education,M-Pesa,Amazon,New York,63306.89,18.91,"",6162.57,Shopping,null
3200,1049433,4/8/2021,91796.43,Bills,cash,Amazon,Nairobi,21136.8,0.53,"",8756.62,Shopping,null
3401,1049078,4/28/2020,31229.29,Food,M-Pesa,"","",188133.14,7.75,y,-1604.15,Shopping,null
8765,1049433,1/12/2020,78294.76,Education,Bank Transfer,Walmart,New York,18456.53,88.94,null,8144.29,Uber ride,null
6636,1048781,10/11/2020,28928.17,Shopping,Crypto,"",Tokyo,168828.89,75.57,"",5063.71,Shopping,null
5236,1049078,12/10/2021,70384.88,Food,M-Pesa,"",Tokyo,120210.98,77.2,No,-5213.34,Uber ride,null
1781,1048879,5/4/2021,99415.82,Others,PayPal,"",New York,195117.88,9.25,Yes,5854.23,Lunch at Java,null
5284,1049078,9/29/2021,26282.05,Education,Debit Card,Amazon,New York,148356.23,39.5,n,-1043.5,Paid rent,random text
7268,1049433,3/24/2021,53841.11,Healthcare,Crypto,Walmart,"",176954.65,47.48,null,723.52,Shopping,random text
6575,1052079,8/6/2020,70828.95,Bills,PayPal,Starbucks,New York,53427.98,87.64,No,-8320.28,Paid rent,random text
2982,1049433,2/7/2020,7563.94,Entertainment,Bank Transfer,Walmart,Nairobi,21965.2,31.38,No,-6269.16,Lunch at Java,null
9823,1049078,6/13/2020,52928.5,Shopping,Debit Card,Walmart,New York,105503.3,53.08,"",5582.87,Paid rent,null
3968,1048879,4/3/2021,43058.22,Bills,M-Pesa,"",Tokyo,89960.42,95.31,n,-447.53,Paid rent,null
7316,1048781,2/8/2020,68232.84,Transport,Credit card,"",Nairobi,111955.56,28.61,y,7445.15,Paid rent,random text
9573,1052079,9/27/2021,70373.01,Others,Debit Card,Amazon,New York,161484.71,44.6,N/A,5244.45,Paid rent,null
6539,1052079,4/6/2020,16268.08,Transport,Debit Card,Target,Tokyo,169164.3,71.92,n,4021.03,Shopping,null
4423,1048781,9/19/2021,13954.54,Healthcare,Bank Transfer,Amazon,London,171742.71,80.41,"",-9977.13,Paid rent,null
4777,1049433,11/5/2021,18795.47,Education,Debit Card,Target,London,28005.08,47.19,n,-9221.2,Paid rent,random text
3450,1048879,4/23/2020,47471.55,Bills,cash,Starbucks,London,186884.51,67.49,y,-6408.06,Paid rent,random text
9259,1052079,9/2/2020,63141.87,Others,Debit Card,Starbucks,Nairobi,48264.19,49.8,N/A,-7947.43,Lunch at Java,random text
9290,1052079,5/8/2020,40521.38,Bills,Credit card,"",London,125768.36,34.67,"",7924.98,Lunch at Java,random text
4560,1049433,2/22/2020,27503.7,Food,Crypto,Starbucks,Tokyo,153375.05,64.93,null,-7316.97,Lunch at Java,null
5509,1049078,11/12/2021,830.42,Shopping,Crypto,Walmart,"",92173.39,86.84,null,-5936.96,Lunch at Java,random text
5198,1048879,3/29/2020,75104.1,Healthcare,cash,Amazon,"",137744.07,25.61,y,5461.56,Paid rent,null
8677,1049078,4/19/2020,88767.54,Rent,Credit card,Starbucks,"",30202.56,80.03,null,6347.19,Uber ride,null
7701,1048781,6/23/2021,51765.23,Bills,Bank Transfer,"",London,119685.85,6.05,N/A,9615.38,Uber ride,null
6923,1049433,10/11/2020,11149.68,Education,Bank Transfer,Starbucks,Tokyo,72860.93,31.94,null,3519.23,Paid rent,random text
2956,1052079,8/20/2021,90360.87,Education,M-Pesa,Amazon,"",122439.11,29.98,No,3878.63,Paid rent,random text
8725,1049078,12/23/2020,37115.31,Healthcare,M-Pesa,Walmart,Nairobi,80917.56,70.61,N/A,-4570.09,Uber ride,null
8324,1048879,2/5/2020,85867.88,Entertainment,cash,Starbucks,New York,185568.34,17.55,y,6340.6,Uber ride,random text
5628,1049433,11/18/2021,34834.82,Others,Debit Card,Starbucks,New York,101478.31,31.81,N/A,-2067.64,Shopping,null
1618,1049433,9/14/2020,60187.75,Shopping,cash,Amazon,"",156714.99,44.96,N/A,4650.5,Lunch at Java,null
